source,frame,label,knee_angle,hip_angle,back_angle,torso_length_ratio,heel_angle,heel_angle_delta,valgus_ratio,left_fppa,right_fppa,max_fppa,knee_over_toes,knee_velocity_dps,hip_velocity_dps,back_velocity_dps,max_angular_velocity_dps,rapid_movement,squat_phase,back_slack,heels_off,knee_valgus_ratio,knee_valgus_fppa,knee_valgus
train/Bad back/Bad Back (79).jpg,0,bad_back,94.701,59.469,100.702,1.4186,178.42,163.721,0.4286,85.299,88.878,88.878,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (790).jpg,0,bad_back,87.199,56.493,105.397,2.1608,0.784,-13.915,0.5736,92.801,87.263,92.801,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (791).jpg,0,bad_back,88.68,58.095,106.924,2.1943,1.656,-13.043,0.4184,91.32,87.494,91.32,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (792).jpg,0,bad_back,93.422,61.562,106.863,2.2148,0.441,-14.258,0.413,86.578,80.634,86.578,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (793).jpg,0,bad_back,83.978,49.635,97.137,2.1961,2.784,-11.915,0.655,96.022,89.741,96.022,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (794).jpg,0,bad_back,82.491,48.524,95.562,2.2291,1.166,-13.533,0.6437,97.509,90.379,97.509,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (795).jpg,0,bad_back,80.535,46.64,92.989,2.2758,3.481,-11.218,0.9215,99.465,92.957,99.465,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (796).jpg,0,bad_back,80.27,45.888,92.406,2.2928,2.962,-11.737,0.7933,99.73,92.932,99.73,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (797).jpg,0,bad_back,80.274,45.694,92.468,2.2792,3.476,-11.223,0.801,99.726,94.728,99.726,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (798).jpg,0,bad_back,78.017,42.959,89.484,2.294,2.378,-12.321,1.1038,101.983,93.746,101.983,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (799).jpg,0,bad_back,78.781,42.944,90.255,2.2823,3.486,-11.213,0.9243,101.219,94.636,101.219,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (8).jpg,0,bad_back,94.627,49.716,92.543,1.9544,2.162,-12.537,0.3629,85.373,84.649,85.373,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (80).jpg,0,bad_back,97.519,59.382,99.384,1.5614,179.061,164.362,0.6114,82.481,87.73,87.73,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (800).jpg,0,bad_back,77.112,42.221,89.515,2.2557,3.123,-11.576,1.0133,102.888,95.762,102.888,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (801).jpg,0,bad_back,76.561,42.1,90.19,2.246,2.307,-12.392,0.9094,103.439,97.092,103.439,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (802).jpg,0,bad_back,77.174,41.076,89.52,2.2473,2.967,-11.732,0.8232,102.826,96.799,102.826,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (803).jpg,0,bad_back,76.852,41.543,90.207,2.2684,5.905,-8.794,1.1475,103.148,98.234,103.148,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (804).jpg,0,bad_back,76.67,41.122,89.745,2.2525,4.901,-9.798,1.2134,103.33,98.162,103.33,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (805).jpg,0,bad_back,77.117,41.12,89.649,2.2467,7.566,-7.133,1.1598,102.883,99.842,102.883,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (806).jpg,0,bad_back,76.812,40.852,89.971,2.2292,7.928,-6.771,1.3216,103.188,100.883,103.188,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (807).jpg,0,bad_back,75.335,40.535,90.09,2.2663,6.651,-8.048,1.1558,104.665,100.739,104.665,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (808).jpg,0,bad_back,78.506,41.224,89.943,2.2823,6.59,-8.109,1.0227,101.494,96.236,101.494,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (809).jpg,0,bad_back,77.306,41.341,89.62,2.2892,4.566,-10.133,0.8706,102.694,98.07,102.694,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (81).jpg,0,bad_back,97.095,59.726,100.745,1.5236,178.926,164.227,0.6654,82.905,87.465,87.465,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (810).jpg,0,bad_back,80.053,42.421,90.596,2.271,3.655,-11.044,0.7015,99.947,94.069,99.947,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (811).jpg,0,bad_back,80.256,44.734,91.944,2.2539,2.926,-11.773,0.8523,99.744,94.051,99.744,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (812).jpg,0,bad_back,84.39,46.846,92.355,2.2727,1.709,-12.99,0.8326,95.61,90.573,95.61,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (813).jpg,0,bad_back,85.443,47.757,92.791,2.2741,2.715,-11.984,0.8992,94.557,89.724,94.557,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (814).jpg,0,bad_back,85.777,49.413,94.216,2.268,3.705,-10.994,0.8164,94.223,87.099,94.223,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (815).jpg,0,bad_back,86.107,50.567,96.266,2.2324,2.868,-11.831,0.6662,93.893,86.218,93.893,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (816).jpg,0,bad_back,89.51,53.539,97.852,2.1749,4.046,-10.653,0.5583,90.49,82.98,90.49,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (817).jpg,0,bad_back,93.709,58.131,101.098,2.1276,2.515,-12.184,0.4999,86.291,79.579,86.291,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (818).jpg,0,bad_back,80.77,46.339,95.88,2.2726,1.772,-12.927,0.7187,99.23,93.189,99.23,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (819).jpg,0,bad_back,78.933,45.531,96.18,2.2601,2.517,-12.182,0.6075,101.067,94.398,101.067,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (82).jpg,0,bad_back,97.243,57.174,98.748,1.5386,178.111,163.412,0.8507,82.757,88.773,88.773,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad back/Bad Back (820).jpg,0,bad_back,79.017,45.778,96.409,2.2313,0.354,-14.345,0.6188,100.983,94.263,100.983,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (821).jpg,0,bad_back,77.255,44.326,94.436,2.264,2.602,-12.097,0.8139,102.745,97.943,102.745,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (822).jpg,0,bad_back,77.851,42.3,91.683,2.279,3.311,-11.389,0.9107,102.149,97.921,102.149,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (823).jpg,0,bad_back,75.554,42.009,93.524,2.2313,3.978,-10.721,0.7518,104.446,100.358,104.446,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (824).jpg,0,bad_back,76.387,41.904,93.456,2.226,4.775,-9.924,0.7426,103.613,98.725,103.613,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (825).jpg,0,bad_back,72.765,39.21,91.103,2.2378,5.02,-9.679,0.8937,107.235,104.123,107.235,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (826).jpg,0,bad_back,69.975,36.654,89.418,2.2196,3.738,-10.961,0.8574,110.025,106.936,110.025,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (827).jpg,0,bad_back,70.209,34.434,86.211,2.2436,4.562,-10.137,1.0166,109.791,107.091,109.791,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (828).jpg,0,bad_back,68.941,33.408,85.262,2.2369,7.18,-7.519,1.0312,111.059,108.255,111.059,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (829).jpg,0,bad_back,67.69,31.056,84.186,2.2492,6.518,-8.181,0.9312,112.31,110.934,112.31,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (83).jpg,0,bad_back,97.302,56.941,99.119,1.5098,178.529,163.83,0.6942,82.698,88.071,88.071,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (830).jpg,0,bad_back,67.388,29.626,83.98,2.2353,6.361,-8.338,0.9904,112.612,110.371,112.612,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (831).jpg,0,bad_back,66.285,29.831,84.431,2.2272,6.652,-8.047,1.1655,113.715,111.491,113.715,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (832).jpg,0,bad_back,66.982,29.537,85.786,2.23,7.013,-7.686,0.9548,113.018,110.383,113.018,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (833).jpg,0,bad_back,65.983,29.749,85.383,2.2315,6.736,-7.963,1.0119,114.017,110.841,114.017,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (834).jpg,0,bad_back,65.955,29.771,85.486,2.2207,7.155,-7.544,1.188,114.045,111.314,114.045,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (835).jpg,0,bad_back,66.179,29.973,85.288,2.2177,4.918,-9.781,1.2018,113.821,111.302,113.821,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (836).jpg,0,bad_back,66.166,29.842,85.202,2.2215,6.047,-8.652,1.0939,113.834,110.641,113.834,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (837).jpg,0,bad_back,67.246,31.401,87.43,2.2075,7.158,-7.541,0.9955,112.754,110.344,112.754,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (838).jpg,0,bad_back,68.706,32.256,87.049,2.218,5.502,-9.197,0.9207,111.294,108.33,111.294,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (839).jpg,0,bad_back,69.196,34.584,88.691,2.2311,6.934,-7.765,0.9391,110.804,108.57,110.804,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (84).jpg,0,bad_back,95.613,54.909,97.434,1.5067,179.253,164.554,0.6692,84.387,88.978,88.978,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (840).jpg,0,bad_back,73.39,37.863,89.611,2.2257,3.778,-10.921,0.9243,106.61,105.945,106.61,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (841).jpg,0,bad_back,73.799,40.194,91.78,2.2328,2.411,-12.288,0.911,106.201,104.149,106.201,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (842).jpg,0,bad_back,74.236,42.238,93.54,2.219,1.958,-12.741,1.003,105.764,102.664,105.764,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (843).jpg,0,bad_back,73.963,43.053,94.316,2.2614,1.507,-13.192,0.9263,106.037,102.744,106.037,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (844).jpg,0,bad_back,74.88,43.418,94.941,2.2637,0.551,-14.148,0.7671,105.12,101.342,105.12,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (845).jpg,0,bad_back,77.324,45.137,95.435,2.2731,1.793,-12.906,0.7688,102.676,99.091,102.676,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (846).jpg,0,bad_back,77.157,44.985,96.834,2.2649,2.636,-12.063,0.7396,102.843,99.925,102.843,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (847).jpg,0,bad_back,77.776,46.408,97.079,2.2588,1.234,-13.465,0.3599,102.224,94.814,102.224,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (848).jpg,0,bad_back,80.209,48.739,97.248,2.2646,0.734,-13.965,0.3436,99.791,93.493,99.791,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (849).jpg,0,bad_back,82.037,50.147,98.931,2.2715,1.588,-13.111,0.3791,97.963,91.419,97.963,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (85).jpg,0,bad_back,96.0,55.0,97.821,1.4938,179.301,164.602,0.7905,84.0,88.787,88.787,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad back/Bad Back (850).jpg,0,bad_back,82.928,52.029,100.513,2.283,0.429,-14.27,0.375,97.072,90.283,97.072,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (851).jpg,0,bad_back,86.789,57.212,106.63,2.2136,1.528,-13.171,0.486,93.211,87.463,93.211,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (852).jpg,0,bad_back,89.26,60.547,106.311,2.1848,0.462,-14.237,0.6412,90.74,85.79,90.74,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (853).jpg,0,bad_back,87.271,39.32,84.317,2.2792,6.146,-8.553,0.97,92.729,90.018,92.729,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (854).jpg,0,bad_back,83.726,36.198,84.26,2.263,7.045,-7.654,0.8955,96.274,94.584,96.274,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (855).jpg,0,bad_back,79.543,31.934,83.439,2.2843,7.262,-7.437,0.7947,100.457,99.419,100.457,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (856).jpg,0,bad_back,77.965,30.001,81.831,2.2884,6.63,-8.069,0.7297,102.035,100.298,102.035,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (857).jpg,0,bad_back,75.552,27.553,81.114,2.2809,7.105,-7.594,0.6686,104.448,101.909,104.448,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (858).jpg,0,bad_back,74.315,26.291,78.982,2.2853,5.799,-8.9,0.6374,105.685,101.921,105.685,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (859).jpg,0,bad_back,72.133,24.67,78.754,2.3111,7.866,-6.833,0.7616,107.867,104.322,107.867,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (86).jpg,0,bad_back,91.772,53.52,98.945,1.4682,178.972,164.273,0.6808,88.228,92.458,92.458,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (860).jpg,0,bad_back,71.228,25.491,79.803,2.3049,7.04,-7.659,0.7935,108.772,106.063,108.772,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (861).jpg,0,bad_back,70.719,25.488,80.19,2.3121,7.285,-7.415,0.9664,109.281,105.694,109.281,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (862).jpg,0,bad_back,71.054,23.775,78.274,2.3183,7.291,-7.408,0.9564,108.946,104.505,108.946,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (863).jpg,0,bad_back,71.959,24.518,79.649,2.2938,8.0,-6.699,0.8007,108.041,105.364,108.041,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (864).jpg,0,bad_back,71.879,25.089,80.75,2.2779,5.202,-9.497,0.7061,108.121,106.733,108.121,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (865).jpg,0,bad_back,70.577,24.174,80.15,2.2882,6.009,-8.69,0.7173,109.423,107.071,109.423,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (866).jpg,0,bad_back,71.14,25.335,80.055,2.2883,5.309,-9.39,0.9113,108.86,104.742,108.86,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (867).jpg,0,bad_back,71.171,26.915,81.562,2.2646,6.35,-8.349,0.9741,108.829,105.293,108.829,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (868).jpg,0,bad_back,71.165,25.402,80.413,2.3074,10.361,-4.338,0.7257,108.835,104.873,108.835,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (869).jpg,0,bad_back,71.068,26.427,81.966,2.2937,7.173,-7.526,0.6932,108.932,105.326,108.932,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (87).jpg,0,bad_back,93.98,51.724,95.44,1.5256,179.276,164.577,0.7853,86.02,91.379,91.379,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad back/Bad Back (870).jpg,0,bad_back,71.039,26.359,81.704,2.2951,8.242,-6.457,0.7292,108.961,105.407,108.961,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (871).jpg,0,bad_back,71.036,25.87,81.245,2.3012,8.925,-5.774,0.6402,108.964,104.855,108.964,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (872).jpg,0,bad_back,71.988,28.964,83.247,2.2963,8.721,-5.978,0.8113,108.012,105.394,108.012,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (873).jpg,0,bad_back,76.175,31.946,83.767,2.2839,8.749,-5.95,0.7956,103.825,102.365,103.825,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (874).jpg,0,bad_back,76.735,34.711,85.894,2.2896,7.587,-7.113,0.9261,103.265,101.73,103.265,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (875).jpg,0,bad_back,78.076,35.378,85.261,2.3202,7.291,-7.408,1.0247,101.924,101.978,101.978,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (876).jpg,0,bad_back,80.795,38.685,86.383,2.3134,6.731,-7.968,1.0663,99.205,96.977,99.205,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (877).jpg,0,bad_back,82.609,41.962,88.258,2.3061,8.385,-6.314,1.1708,97.391,98.209,98.209,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (878).jpg,0,bad_back,80.994,41.878,89.855,2.3171,5.023,-9.676,1.0135,99.006,96.995,99.006,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (879).jpg,0,bad_back,85.925,45.351,90.516,2.308,3.559,-11.14,1.0591,94.075,89.782,94.075,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (88).jpg,0,bad_back,94.559,52.212,95.393,1.5063,177.478,162.778,0.6075,85.441,89.831,89.831,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (880).jpg,0,bad_back,86.182,47.416,92.968,2.3325,3.471,-11.228,0.8238,93.818,88.952,93.818,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (881).jpg,0,bad_back,99.883,73.213,111.873,2.8842,0.226,-14.473,1.0219,80.117,73.458,80.117,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (882).jpg,0,bad_back,94.038,66.933,108.218,2.8988,1.058,-13.642,1.23,85.962,77.108,85.962,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (883).jpg,0,bad_back,89.067,64.126,108.274,2.8832,2.8,-11.899,1.4496,90.933,84.221,90.933,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (884).jpg,0,bad_back,86.722,59.146,103.757,2.8016,0.815,-13.884,1.5143,93.278,84.239,93.278,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (885).jpg,0,bad_back,81.399,53.576,100.932,2.8559,2.266,-12.433,1.2919,98.601,93.97,98.601,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (886).jpg,0,bad_back,79.173,49.08,98.107,2.7983,6.179,-8.52,1.4219,100.827,100.698,100.827,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (887).jpg,0,bad_back,75.079,43.147,93.345,2.78,0.518,-14.181,1.1944,104.921,102.837,104.921,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (888).jpg,0,bad_back,71.061,37.51,91.953,2.7414,1.775,-12.924,0.9823,108.939,107.188,108.939,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (889).jpg,0,bad_back,71.382,34.994,90.416,2.7158,1.423,-13.276,0.9783,108.618,110.341,110.341,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (89).jpg,0,bad_back,95.443,52.788,94.543,1.5141,178.947,164.248,0.6893,84.557,90.057,90.057,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (890).jpg,0,bad_back,71.718,34.132,86.82,2.7835,0.872,-13.827,1.2495,108.282,111.889,111.889,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (891).jpg,0,bad_back,67.542,28.595,84.252,2.75,0.047,-14.652,1.0973,112.458,115.055,115.055,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (892).jpg,0,bad_back,66.854,28.712,85.004,2.6633,1.486,-13.213,1.0354,113.146,113.95,113.95,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (893).jpg,0,bad_back,65.572,29.678,86.105,2.6238,1.87,-12.829,1.062,114.428,113.147,114.428,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (894).jpg,0,bad_back,69.233,31.949,85.201,2.6226,3.352,-11.347,1.1559,110.767,112.754,112.754,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (895).jpg,0,bad_back,67.574,29.676,85.074,2.5723,1.605,-13.094,0.9625,112.426,112.796,112.796,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (896).jpg,0,bad_back,66.874,28.373,84.278,2.6257,0.12,-14.579,0.9704,113.126,113.975,113.975,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (897).jpg,0,bad_back,68.023,29.691,85.884,2.6112,3.432,-11.267,0.958,111.977,113.484,113.484,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (898).jpg,0,bad_back,67.846,32.566,88.99,2.6398,5.605,-9.094,1.1747,112.154,113.268,113.268,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (899).jpg,0,bad_back,69.961,36.998,90.27,2.6213,1.597,-13.102,1.0938,110.039,111.916,111.916,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (9).jpg,0,bad_back,99.897,54.873,95.008,1.817,0.109,-14.59,0.435,80.103,77.911,80.103,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (90).jpg,0,bad_back,96.46,53.135,95.329,1.5105,176.761,162.062,0.7838,83.54,87.577,87.577,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad back/Bad Back (900).jpg,0,bad_back,68.607,36.218,93.655,2.6534,1.19,-13.509,0.9558,111.393,110.746,111.393,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (901).jpg,0,bad_back,71.047,41.209,95.585,2.7046,0.037,-14.662,1.1304,108.953,107.081,108.953,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (902).jpg,0,bad_back,73.319,43.852,97.201,2.7741,4.398,-10.301,1.3885,106.681,106.743,106.743,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (903).jpg,0,bad_back,76.433,50.732,101.916,2.8115,5.226,-9.473,1.332,103.567,104.117,104.117,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (904).jpg,0,bad_back,81.552,57.431,105.353,2.8332,3.848,-10.851,1.2667,98.448,93.681,98.448,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (905).jpg,0,bad_back,79.822,59.381,106.366,3.0545,2.111,-12.588,1.3474,100.178,91.449,100.178,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (906).jpg,0,bad_back,77.558,34.397,86.392,2.6614,1.521,-13.178,0.8793,102.442,100.508,102.442,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (907).jpg,0,bad_back,75.734,25.69,84.001,2.6878,0.849,-13.85,0.7806,104.266,111.491,111.491,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (908).jpg,0,bad_back,76.048,26.248,80.976,2.7049,1.95,-12.749,0.9663,103.952,115.143,115.143,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (909).jpg,0,bad_back,72.339,22.927,79.669,2.7014,2.206,-12.493,0.4697,107.661,116.504,116.504,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
